timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-04-27T21:05:25,ntnu_finetune,2b8be6ba-0ec6-4570-8ef9-24f0cf652974,771.5274622440338,0.0012730292910265,1.6500116370761716e-06,42.5,26.390485111809333,0.7568664550781251,0.009108300545646,0.034452519784216,0.0004505639752892,0.0440113843051513,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.942718505859375,process,N,1.0
2024-04-27T21:16:39,ntnu_finetune,d82792b3-f36f-4e70-a052-bcd09f44921f,572.0496547222137,0.0010558749205789,1.845774946043175e-06,42.5,42.78245865958682,0.7106423377990723,0.0067533554030789,0.029469053853002,0.0002814773672175,0.0365038866232985,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.942718505859375,process,N,1.0
2024-04-27T21:30:00,ntnu_finetune,8af28d96-6fb1-418b-8871-d70648d70526,592.459746837616,0.0010926300932226,1.8442267159158388e-06,42.5,40.76129593916718,0.7213339805603027,0.0069943078991439,0.0304956413409379,0.0002846434383162,0.0377745926783981,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.942718505859375,process,N,1.0
2024-04-27T21:45:05,ntnu_finetune,06dbd5b8-3b74-4296-b863-7675453188b3,599.9208993911743,0.0009747617505381,1.6248171242698246e-06,42.5,66.56886613700375,0.6931943893432617,0.0070823915412028,0.026357888308516,0.0002593485180644,0.0336996283677833,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.942718505859375,process,N,1.0
2024-04-27T21:50:16,ntnu_finetune,c6ad0ab5-803b-4721-89ac-fa32470ed5e7,40.406514406204224,6.29787144279501e-05,1.558627744893532e-06,42.5,59.721318042110006,0.7016859054565431,0.0004770204386777,0.0016887249620901,1.1565383258037325e-05,0.0021773107840259,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.942718505859375,process,N,1.0
2024-04-27T21:53:27,ntnu_finetune,04dac218-0228-447a-bc66-431069695dfc,49.9493579864502,8.737683550107846e-05,1.749308480096606e-06,42.5,254.3666372205556,0.7001123428344727,0.0005896790256102,0.0024094324830999,2.1695250186121103e-05,0.0030208067588964,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.942718505859375,process,N,1.0
2024-04-27T22:05:17,ntnu_finetune,6b0bc67d-0138-4672-9b84-de120b084f25,605.7589476108551,0.0010369200140387,1.7117700334900269e-06,42.5,34.02399887565196,0.7221636772155762,0.0071513110410836,0.028425841073988,0.0002714222682893,0.0358485743833609,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.942718505859375,process,N,1.0
2024-04-29T21:23:54,ntnu_finetune,ab8a0548-a1f4-4eb8-87e9-55c7061516f5,439.2519297599793,0.0006519514844836,1.4842313495126117e-06,42.5,36.84769589013536,0.74505615234375,0.0051856070278419,0.0171638628977459,0.0001899072389297,0.0225393771645176,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.942718505859375,process,N,1.0
2024-04-29T21:41:41,ntnu_finetune,4d7001a9-f905-41f0-821e-f2099ed05bfa,911.418018102646,0.0012662847573433,1.3893567300539718e-06,42.5,46.824635369139365,0.754918098449707,0.0107597844675183,0.0326035971939679,0.000414829482623,0.0437782111441093,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.942718505859375,process,N,1.0
2024-04-29T21:55:21,ntnu_finetune,e7c5460e-fa23-44d6-80b5-3f084ee46419,538.001321554184,0.0009208467816546,1.7116069138911102e-06,42.5,45.02243501597181,0.7374773025512695,0.0063513973216215,0.0252430521388699,0.0002412214696621,0.0318356709301536,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.942718505859375,process,N,1.0
